,id,text,date,author_id
0,1501492884901613569,"Just Arrived !!! Volkswagen Tiguan 2.0 Diesel Automatic SUV £23,000.00 Further details at https://t.co/iK23LXcp2Y  
We have 2 Branches and lots more for sale. #UsedCars #CarsForSale #UsedCarsOxford #UsedCarsOxfordshire https://t.co/Q8f1oDSl3Q",2022-03-09 09:39:34+00:00,1199702894657908736
1,1501492091884490756,"Glimpses of Women's Day Celebrations at Autobahn Volkswagen- Navi Mumbai Showroom!!

#WomensDayCelebrations #Celebrations https://t.co/3ScBpItLeq",2022-03-09 09:36:25+00:00,1264132103224074240
2,1501492081738539009,"MARSHALL #VOLKSWAGEN VIP 4 DAY SALES EVENT – STARTS 9AM TOMORROW.

There’s still time to secure an appointment and enjoy exclusive offers on New &amp; Approved Used Volkswagen at our VIP Sales Event, 10-13 March. 

Don’t miss out &gt; https://t.co/zV754839j8 https://t.co/hGOt4KnmZC",2022-03-09 09:36:23+00:00,491129466
3,1501491816981401603,"Volkswagen presents their all-new model Virtus in today's The Times of India through a stunning visual display in a jacket ad.

#PrintWorks #PowerOfPrint #PrintAdvertising #Advertising #TOI https://t.co/kW8RqsRGoO",2022-03-09 09:35:20+00:00,799127382997118977
4,1501491756113666048,2Pcs Roof Rail Racks Cross Bars Crossbars Fits for Volkswagen VW ID.6 2020-2022 https://t.co/ep8PgNTq1r eBay https://t.co/qgnqwCKV9C,2022-03-09 09:35:05+00:00,1403128435757633536
5,1501491182010089475,"MARSHALL #VOLKSWAGEN VIP 4 DAY SALES EVENT – STARTS 9AM TOMORROW.

There’s still time to secure an appointment and enjoy exclusive offers on New &amp; Approved Used Volkswagen at our VIP Sales Event, 10-13 March. 

Don’t miss out &gt; https://t.co/eN1A33AtTy https://t.co/agm9HATzc1",2022-03-09 09:32:48+00:00,48343672
6,1501490760658653186,"Now Playing on VDubRadio: Mark Ronson Feat Amy Winehouse - Valerie (Original) - Tune in now at https://t.co/L4pznrdqTe or click here: https://t.co/2EDG4rFldf 
#vdubradio #internetradio #volkswagen #vw #vwbeetle #vwcamper #vdub #volkswagen #camper #camping #music",2022-03-09 09:31:08+00:00,1066462093807927298
7,1501490438712274944,"Today's the big day! #Volkswagen will announce the https://t.co/GLlQV8FUEa at the SxSW festival! Starts at 10:00 a.m. PT on the official VW youtube page. Until then please enjoy our recent preview! 

https://t.co/ZfcYQQfuTc",2022-03-09 09:29:51+00:00,1392163061398753280
8,1501488900807835648,ETIndustryNews: Volkswagen looks to more than double India sales in 2022 #ETIndustryNews https://t.co/S4QQ4GVpzD #YoSoyJabali,2022-03-09 09:23:44+00:00,744788718666407936
9,1501488071732523009,@AlionelMessi_ Tinggal mr. volkswagen dan mr. Direct ball🙏,2022-03-09 09:20:27+00:00,3196010317
10,1501487741699252226,#Volkswagen embraces the Guidelines for Competition in the #Automotive #Aftermarket... #R2RSA @VWSAnews https://t.co/c3AI3Zbw8U https://t.co/YEd1PnPRDD,2022-03-09 09:19:08+00:00,1220689759
11,1501487286336163840,"@nomadcapitalist Jobs sold his Volkswagen bus to start Apple. Steve Jobs, who co-founded Apple on April 1, 1976, started the company by selling his Volkswagen bus for $1,500. And Co-founder Steve Wozniak sold his Hewlett-Packard calculator for $500 to initially fund the company. https://t.co/XYFu8whuLq",2022-03-09 09:17:20+00:00,1446833846847041537
12,1501486579155705857,"Volkswagen transporter t1 vs t3
Disney Princezna vs crack addict https://t.co/mWHffh6pmp",2022-03-09 09:14:31+00:00,1142539607319437312
13,1501486381289385986,"#Volkswagen's luxury division #Porsche will suspend production of its electric #Taycan model at the group's Stuttgart-Zuffenhausen plant until the end of next week, the company said in a statement, citing a lack of components.",2022-03-09 09:13:44+00:00,1359755162101952512
14,1501486186602414081,"@inspectacarsa Volkswagen is not just a car, the durability and comfort is suitable for me as a young adult",2022-03-09 09:12:57+00:00,1441085187685634057
15,1501485176546902017,"Volkswagen's luxury division Porsche will suspend production of its electric Taycan model at the group's Stuttgart-Zuffenhausen plant until the end of next week, the company said in a statement, citing a lack of components. -Reuters",2022-03-09 09:08:56+00:00,1486668834199199747
16,1501484753106706434,"Sell your vehicle to Volkswagen Oman to benefit from our hassle-free deals as we offer you the best market value and a free valuation!
For more information, call 22845100 or visit https://t.co/vj9wne7nYa
#VolkswagenOman #VolkswagenMiddleEast #Oman https://t.co/AozBRXAqSE",2022-03-09 09:07:16+00:00,2611336974
17,1501483925125935104,@TheCryptoLark Volkswagen not wagon lol,2022-03-09 09:03:58+00:00,739055189517307904
18,1501483860982484992,"The #IDBuzz brings one of #Volkswagen 's most iconic vehicles into the new era. Discover the world premiere on March 9, 2022 7:00 pm CET!

https://t.co/xnWbGarOEe
#ElectricVehicles #Automotive #Mobility #selfdrivingcars #autonomous #AI #IoT #5G #AutonomousVehicles #delivery https://t.co/VCoyuLIOpU",2022-03-09 09:03:43+00:00,728441661429141505
19,1501483447063388162,"⏰   The world premiere of the new Volkswagen https://t.co/Jak4l2D5wS will be taking place today starting at 7 p.m. CET!

🎙 Check out the #Livestream &amp; free #EmbedCode here
📽  https://t.co/JfM7TPIt1J

#VWIDBuzz #VW #Live https://t.co/FWvEkU1UpK",2022-03-09 09:02:04+00:00,1354030171
20,1501483360010473473,@sidpatankar @SkodaIndia @carandbike Finishing of Skoda is better than Volkswagen,2022-03-09 09:01:43+00:00,1495644843183198208
21,1501482664620036100,"Volkswagen Financial Services needed a platform that was flexible, highly available and secure at the same time to accelerate their digitalization progress. Learn about their journey. https://t.co/girntTKKv0",2022-03-09 08:58:58+00:00,1097544273937887236
22,1501482433450938368,"Glimpses of Women's Day Celebrations at Autobahn Volkswagen- Mumbai West Showroom!!

#WomensDayCelebrations #Celebrations https://t.co/VgDmu7HbZ6",2022-03-09 08:58:02+00:00,1264132103224074240
23,1501482289309626368,Volkswagen looks to more than double India sales in 2022 #ETIndustryNews https://t.co/EwwpqqJghV,2022-03-09 08:57:28+00:00,36324632
24,1501482281403301889,"Avanci Expands Its Patent License Agreements With Volkswagen 

https://t.co/bJBBVCrltX",2022-03-09 08:57:26+00:00,532048883
