,id,text,date,author_id
0,1501492384907108353,@EternityWalker @AnneGreen545 I was told by bmw you need to replace the battery approx every 8 yrs ... £16k every 8yrs!,2022-03-09 09:37:35+00:00,1244219536561315841
1,1501492239058489347,A new listing for BMW E28 M5 engine has been posted on Race Parts Trader - A Racers Online Classified!,2022-03-09 09:37:00+00:00,1623181249
2,1501492190589198337,"@TheBishF1 He only led a few hundert meters at the Austrian GP in 86, before he blew his mighty BMW engine.",2022-03-09 09:36:49+00:00,244015323
3,1501492006874406913,"@StyleLatvia @markito0171 Russians making ""BMW seeking missiles"" it's over for the Baltics 😢",2022-03-09 09:36:05+00:00,1395817125810483203
4,1501491913278758914,"does anyone want to hati? will just get doyoung fortune selca &gt;&lt;

🏷 pc mark ar ticket set card holder cahol jeno hello future dreaming blue bmw luggage doyoung classic https://t.co/TZiOOV4NuO",2022-03-09 09:35:43+00:00,954860245100056578
5,1501491782437199873,BMW R nineT https://t.co/jJ8qDh2BJS,2022-03-09 09:35:11+00:00,1010385074850816001
6,1501491754322644995,Hella 35YR24H Water Pump Fits 2011 BMW 528i 3.0L 6 Cyl https://t.co/Ns0XhQV60b eBay https://t.co/Li2vHM9pK2,2022-03-09 09:35:05+00:00,1375647919349506051
7,1501491749541220355,BMW E71 Engine Oil Level Sensor with O-Ring GENUINE +1 YEAR WARRANTY https://t.co/1K9Efettmv eBay https://t.co/oHs8xoD7Ju,2022-03-09 09:35:04+00:00,1394070236974837761
8,1501491748446502913,35JZ26X Right Engine Intake Manifold Adjusting Unit Fits 2006 BMW 330i https://t.co/HQnbl6ZpsS eBay https://t.co/FChqFXrlKF,2022-03-09 09:35:03+00:00,1342345588826783744
9,1501491530867122176,A new listing for BMW S1000RR Engine has been posted on Race Parts Trader - A Racers Online Classified!,2022-03-09 09:34:11+00:00,1623181249
10,1501491281503334401,@HerrRukasu Definitely looks German. Just needs a BMW t shirt,2022-03-09 09:33:12+00:00,3317558413
11,1501491261957627913,"Bad Boy Chiller Crew - BMW has gone up 11 places from 81st place to 70th. 

https://t.co/4hKH5IqipV",2022-03-09 09:33:07+00:00,1081428267666755584
12,1501491208962854913,@TaineMcLean Is that a Nestle BMW?,2022-03-09 09:32:55+00:00,53322353
13,1501490999259922435,"— BMW let. Smiling gently, he leaned closer to drop a seemingly gentle and longing kiss on his soft lips. “Oh how I love you, Sojiro.” He was tempted to drop another kiss as he glanced at him once again. “Wait for me, alright? We’d fly to get our marriage legalized tomorrow.”",2022-03-09 09:32:05+00:00,1351504032943140865
14,1501490928615587842,"Billboard Charts Hits of the World :  Philippines Weekly Top 25 Songs 🇵🇭
#23 BMW, #BecauseFeaturingLeslie ; (-2) peak position at #17, weeks on chart (4)",2022-03-09 09:31:48+00:00,1494692695591497730
